game_key,tg,competition,comp_type,date,round_label,side,club_id,person_key,name,jersey,g,a,y,r,matched
9068259,100605895,Premier,league,2021-08-01,QF1,home,10359035,75454198,"DuMond, Nick",26,1,0,0,0,name
9068259,100605895,Premier,league,2021-08-01,QF1,home,10359035,92077529,"Westadt, Jacob",14,1,1,0,0,name
9068259,100605895,Premier,league,2021-08-01,QF1,home,10359035,63787913,"Winkworth, Adam",4,0,1,0,0,name
9068260,100605895,Premier,league,2021-08-01,QF2,home,10359017,46384257,"Keller, Ryan",94,1,0,1,0,name
9068260,100605895,Premier,league,2021-08-01,QF2,away,10350991,102346914,"Keita, Mohamodu",20,0,0,1,0,name
9068260,100605895,Premier,league,2021-08-01,QF2,away,10350991,15875435,"Tiedt, Andrew",12,1,0,0,0,name
9068260,100605895,Premier,league,2021-08-01,QF2,away,10350991,26895776,"Walter, Chris",28,0,1,0,0,name
9068261,100605895,Premier,league,2021-08-08,SF1,home,18647016,59934563,"Guardado, Yony",21,0,0,1,0,name
9068261,100605895,Premier,league,2021-08-08,SF1,home,18647016,83559780,"Rider, Wesley",8,0,0,1,0,name
9068261,100605895,Premier,league,2021-08-08,SF1,away,10350991,15864319,"Contino, Matt",4,0,1,0,0,name
9068261,100605895,Premier,league,2021-08-08,SF1,away,10350991,46450009,"Grabowski, John",2,1,0,0,0,name
9068261,100605895,Premier,league,2021-08-08,SF1,away,10350991,78054188,"O'Keefe, Colin",15,0,1,0,0,name
9068261,100605895,Premier,league,2021-08-08,SF1,away,10350991,87550351,"Simic, Nemanja",29,0,0,1,0,name
9068261,100605895,Premier,league,2021-08-08,SF1,away,10350991,15875435,"Tiedt, Andrew",12,1,1,0,0,name
9068261,100605895,Premier,league,2021-08-08,SF1,away,10350991,92106208,"Williamson, Robert",5,1,0,0,0,name
9068262,100605895,Premier,league,2021-08-08,SF2,home,26895907,26986822,"Grampp, RJ",16,0,0,1,0,name
9068262,100605895,Premier,league,2021-08-08,SF2,home,26895907,95826962,"Loomis, Andy",17,1,0,0,0,name
9068262,100605895,Premier,league,2021-08-08,SF2,home,26895907,101939976,"Mahany, Daniel",27,0,1,0,0,name
9068262,100605895,Premier,league,2021-08-08,SF2,away,10359035,87625523,"Burns, Jared",19,0,1,0,0,name
9068262,100605895,Premier,league,2021-08-08,SF2,away,10359035,92077533,"Buscaglia, Trey",21,1,0,0,0,name
9068262,100605895,Premier,league,2021-08-08,SF2,away,10359035,83272890,"Keem, Noah",10,0,0,1,0,name
9068262,100605895,Premier,league,2021-08-08,SF2,away,10359035,92077529,"Westadt, Jacob",14,0,1,0,0,name
9068262,100605895,Premier,league,2021-08-08,SF2,away,10359035,63787913,"Winkworth, Adam",4,0,0,1,0,name
9068262,100605895,Premier,league,2021-08-08,SF2,away,10359035,95458556,"Zachary, Joey",23,1,0,0,0,name
9068263,100605895,Premier,league,2021-08-15,CHMP,home,10359035,82631269,"Albrecht, Eric",12,0,0,1,0,name
9068263,100605895,Premier,league,2021-08-15,CHMP,home,10359035,75454198,"DuMond, Nick",26,1,0,0,0,name
9068263,100605895,Premier,league,2021-08-15,CHMP,home,10359035,82703206,"Juszczak, Mike",18,0,0,1,0,name
9068263,100605895,Premier,league,2021-08-15,CHMP,home,10359035,63787913,"Winkworth, Adam",4,0,1,0,0,name
9068263,100605895,Premier,league,2021-08-15,CHMP,away,10350991,15864319,"Contino, Matt",4,1,1,0,0,name
9068263,100605895,Premier,league,2021-08-15,CHMP,away,10350991,78054188,"O'Keefe, Colin",15,0,1,0,0,name
9068263,100605895,Premier,league,2021-08-15,CHMP,away,10350991,87550351,"Simic, Nemanja",29,0,0,1,0,name
9068263,100605895,Premier,league,2021-08-15,CHMP,away,10350991,15875435,"Tiedt, Andrew",12,1,0,0,0,name
